Assemblage	Diversity	Observed	Estimator	s.e.	LCL	UCL
BOLD:ACO5853	Shannon diversity	1	1	0	1	1
BOLD:ACO5853	Simpson diversity	1	1	0	1	1
BOLD:ACO6233	Species richness	1	1	0	1	1
BOLD:ACO6233	Shannon diversity	1	1	0	1	1
BOLD:ACO6233	Simpson diversity	1	1	0	1	1
BOLD:ACS3961	Species richness	1	1	0	1	1
BOLD:ACS3961	Shannon diversity	1	1	0	1	1
BOLD:ACS3961	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACS4081	Species richness	1	1	0	1	1
BOLD:ACS4081	Shannon diversity	1	1	0	1	1
BOLD:ACS4081	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACS4746	Species richness	1	1	0	1	1
BOLD:ACS4746	Shannon diversity	1	1	0	1	1
BOLD:ACS4746	Simpson diversity	1	1	0	1	1
BOLD:ACS5192	Species richness	1	1	0	1	1
BOLD:ACS5192	Shannon diversity	1	1	0	1	1
BOLD:ACS5192	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACS5262	Species richness	1	1	0	1	1
BOLD:ACS5262	Shannon diversity	1	1	0	1	1
BOLD:ACS5262	Simpson diversity	1	1	0	1	1
BOLD:ACS5544	Species richness	1	1	0	1	1
BOLD:ACS5544	Shannon diversity	1	1	0	1	1
BOLD:ACS5544	Simpson diversity	1	1	0	1	1
BOLD:ACS5960	Species richness	1	1	0	1	1
BOLD:ACS5960	Shannon diversity	1	1	0	1	1
BOLD:ACS5960	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACS7116	Species richness	1	1	0	1	1
BOLD:ACS7116	Shannon diversity	1	1	0	1	1
BOLD:ACS7116	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACS7117	Species richness	1	1	0	1	1
BOLD:ACS7117	Shannon diversity	1	1	0	1	1
BOLD:ACS7117	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACS9398	Species richness	1	1	0	1	1
BOLD:ACS9398	Shannon diversity	1	1	0	1	1
BOLD:ACS9398	Simpson diversity	1	1	0	1	1
BOLD:ACS9471	Species richness	1	1	0	1	1
BOLD:ACS9471	Shannon diversity	1	1	0	1	1
BOLD:ACS9471	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACS9608	Species richness	1	1	0	1	1
BOLD:ACS9608	Shannon diversity	1	1	0	1	1
BOLD:ACS9608	Simpson diversity	1	1	0	1	1
BOLD:ACS9926	Species richness	1	1	0	1	1
BOLD:ACS9926	Shannon diversity	1	1	0	1	1
BOLD:ACS9926	Simpson diversity	1	1	0	1	1
BOLD:ACT0303	Species richness	1	1	0	1	1
BOLD:ACT0303	Shannon diversity	1	1	0	1	1
BOLD:ACT0303	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT0401	Species richness	1	1	0	1	1
BOLD:ACT0401	Shannon diversity	1	1	0	1	1
BOLD:ACT0401	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT0472	Species richness	1	1	0	1	1
BOLD:ACT0472	Shannon diversity	1	1	0	1	1
BOLD:ACT0472	Simpson diversity	1	1	0	1	1
BOLD:ACT0594	Species richness	1	1	0	1	1
BOLD:ACT0594	Shannon diversity	1	1	0	1	1
BOLD:ACT0594	Simpson diversity	1	1	0	1	1
BOLD:ACT1298	Species richness	1	1	0	1	1
BOLD:ACT1298	Shannon diversity	1	1	0	1	1
BOLD:ACT1298	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT1423	Species richness	1	1	0	1	1
BOLD:ACT1423	Shannon diversity	1	1	0	1	1
BOLD:ACT1423	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT1515	Species richness	1	1	0	1	1
BOLD:ACT1515	Shannon diversity	1	1	0	1	1
BOLD:ACT1515	Simpson diversity	1	1	0	1	1
BOLD:ACT1629	Species richness	1	1	0	1	1
BOLD:ACT1629	Shannon diversity	1	1	0	1	1
BOLD:ACT1629	Simpson diversity	1	1	0	1	1
BOLD:ACT2222	Species richness	1	1	0	1	1
BOLD:ACT2222	Shannon diversity	1	1	0	1	1
BOLD:ACT2222	Simpson diversity	1	1	0	1	1
BOLD:ACT2287	Species richness	1	1	0	1	1
BOLD:ACT2287	Shannon diversity	1	1	0	1	1
BOLD:ACT2287	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT3024	Species richness	1	1	0	1	1
BOLD:ACT3024	Shannon diversity	1	1	0	1	1
BOLD:ACT3024	Simpson diversity	1	1	0	1	1
BOLD:ACT3129	Species richness	1	1	0	1	1
BOLD:ACT3129	Shannon diversity	1	1	0	1	1
BOLD:ACT3129	Simpson diversity	1	1	0	1	1
BOLD:ACT3509	Species richness	1	1	0	1	1
BOLD:ACT3509	Shannon diversity	1	1	0	1	1
BOLD:ACT3509	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT3511	Species richness	1	1	0	1	1
BOLD:ACT3511	Shannon diversity	1	1	0	1	1
BOLD:ACT3511	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT3588	Species richness	1	1	0	1	1
BOLD:ACT3588	Shannon diversity	1	1	0	1	1
BOLD:ACT3588	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT3765	Species richness	1	1	0	1	1
BOLD:ACT3765	Shannon diversity	1	1	0	1	1
BOLD:ACT3765	Simpson diversity	1	1	0	1	1
BOLD:ACT3766	Species richness	1	1	0	1	1
BOLD:ACT3766	Shannon diversity	1	1	0	1	1
BOLD:ACT3766	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT3864	Species richness	2	2	0.4760952285695234	2	2.9331295012076306
BOLD:ACT3864	Shannon diversity	1.3561314133862727	1.4292915932337302	0.30265444402558106	0.8360997831825978	2.0224834032848626
BOLD:ACT3864	Simpson diversity	1.1980198019801982	1.2222222222222217	0.24194163783656933	0.7480253257019127	1.6964191187425306
BOLD:ACT3970	Species richness	1	1	0	1	1
BOLD:ACT3970	Shannon diversity	1	1	0	1	1
BOLD:ACT3970	Simpson diversity	1	1	0	1	1
BOLD:ACT4015	Species richness	1	1	0	1	1
BOLD:ACT4015	Shannon diversity	1	1	0	1	1
BOLD:ACT4015	Simpson diversity	1	1	0	1	1
BOLD:ACT4323	Species richness	1	1	0	1	1
BOLD:ACT4323	Shannon diversity	1	1	0	1	1
BOLD:ACT4323	Simpson diversity	1	1	0	1	1
BOLD:ACT4596	Species richness	1	1	0	1	1
BOLD:ACT4596	Shannon diversity	1	1	0	1	1
BOLD:ACT4596	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT4894	Species richness	1	1	0	1	1
BOLD:ACT4894	Shannon diversity	1	1	0	1	1
BOLD:ACT4894	Simpson diversity	1	1	0	1	1
BOLD:ACT4926	Species richness	1	1	0	1	1
BOLD:ACT4926	Shannon diversity	1	1	0	1	1
BOLD:ACT4926	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACT5247	Species richness	1	1	0	1	1
BOLD:ACT5247	Shannon diversity	1	1	0	1	1
BOLD:ACT5247	Simpson diversity	1	1	0	1	1
BOLD:ACU8074	Species richness	1	1	0	1	1
BOLD:ACU8074	Shannon diversity	1	1	0	1	1
BOLD:ACU8074	Simpson diversity	1	1	0	1	1
BOLD:ACU9316	Species richness	1	1	0	1	1
BOLD:ACU9316	Shannon diversity	1	1	0	1	1
BOLD:ACU9316	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACV1232	Species richness	1	1	0	1	1
BOLD:ACV1232	Shannon diversity	1	1	0	1	1
BOLD:ACV1232	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACV1304	Species richness	1	1	0	1	1
BOLD:ACV1304	Shannon diversity	1	1	0	1	1
BOLD:ACV1304	Simpson diversity	1	1	0	1	1
BOLD:ACV2907	Species richness	1	1	0	1	1
BOLD:ACV2907	Shannon diversity	1	1	0	1	1
BOLD:ACV2907	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACV3392	Species richness	1	1	0	1	1
BOLD:ACV3392	Shannon diversity	1	1	0	1	1
BOLD:ACV3392	Simpson diversity	1	1	0	1	1
BOLD:ACV5651	Species richness	1	1	0	1	1
BOLD:ACV5651	Shannon diversity	1	1	0	1	1
BOLD:ACV5651	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACV6825	Species richness	1	1	0	1	1
BOLD:ACV6825	Shannon diversity	1	1	0	1	1
BOLD:ACV6825	Simpson diversity	1	1	0	1	1
BOLD:ACV7792	Species richness	1	1	0	1	1
BOLD:ACV7792	Shannon diversity	1	1	0	1	1
BOLD:ACV7792	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACV8176	Species richness	1	1	0	1	1
BOLD:ACV8176	Shannon diversity	1	1	0	1	1
BOLD:ACV8176	Simpson diversity	1	1	0	1	1
BOLD:ACV8177	Species richness	1	1	0	1	1
BOLD:ACV8177	Shannon diversity	1	1	0	1	1
BOLD:ACV8177	Simpson diversity	1	1	0	1	1
BOLD:ACV8247	Species richness	1	1	0	1	1
BOLD:ACV8247	Shannon diversity	1	1	0	1	1
BOLD:ACV8247	Simpson diversity	1	1	0	1	1
BOLD:ACV9990	Species richness	1	1	0	1	1
BOLD:ACV9990	Shannon diversity	1	1	0	1	1
BOLD:ACV9990	Simpson diversity	1	1	0	1	1
BOLD:ACW0333	Species richness	1	1	0	1	1
BOLD:ACW0333	Shannon diversity	1	1	0	1	1
BOLD:ACW0333	Simpson diversity	1	1	0	1	1
BOLD:ACW0683	Species richness	1	1	0	1	1
BOLD:ACW0683	Shannon diversity	1	1	0	1	1
BOLD:ACW0683	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0717	Species richness	1	1	0	1	1
BOLD:ACW0717	Shannon diversity	1	1	0	1	1
BOLD:ACW0717	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0720	Species richness	1	1	0	1	1
BOLD:ACW0720	Shannon diversity	1	1	0	1	1
BOLD:ACW0720	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0727	Species richness	1	1	0	1	1
BOLD:ACW0727	Shannon diversity	1	1	0	1	1
BOLD:ACW0727	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0746	Species richness	1	1	0	1	1
BOLD:ACW0746	Shannon diversity	1	1	0	1	1
BOLD:ACW0746	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0757	Species richness	1	1	0	1	1
BOLD:ACW0757	Shannon diversity	1	1	0	1	1
BOLD:ACW0757	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0767	Species richness	1	1	0	1	1
BOLD:ACW0767	Shannon diversity	1	1	0	1	1
BOLD:ACW0767	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0807	Species richness	1	1	0	1	1
BOLD:ACW0807	Shannon diversity	1	1	0	1	1
BOLD:ACW0807	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0810	Species richness	1	1	0	1	1
BOLD:ACW0810	Shannon diversity	1	1	0	1	1
BOLD:ACW0810	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0870	Species richness	1	1	0	1	1
BOLD:ACW0870	Shannon diversity	1	1	0	1	1
BOLD:ACW0870	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0875	Species richness	1	1	0	1	1
BOLD:ACW0875	Shannon diversity	1	1	0	1	1
BOLD:ACW0875	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0876	Species richness	1	1	0	1	1
BOLD:ACW0876	Shannon diversity	1	1	0	1	1
BOLD:ACW0876	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0907	Species richness	1	1	0	1	1
BOLD:ACW0907	Shannon diversity	1	1	0	1	1
BOLD:ACW0907	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0911	Species richness	1	1	0	1	1
BOLD:ACW0911	Shannon diversity	1	1	0	1	1
BOLD:ACW0911	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0913	Species richness	1	1	0	1	1
BOLD:ACW0913	Shannon diversity	1	1	0	1	1
BOLD:ACW0913	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0952	Species richness	1	1	0	1	1
BOLD:ACW0952	Shannon diversity	1	1	0	1	1
BOLD:ACW0952	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0956	Species richness	1	1	0	1	1
BOLD:ACW0956	Shannon diversity	1	1	0	1	1
BOLD:ACW0956	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0957	Species richness	1	1	0	1	1
BOLD:ACW0957	Shannon diversity	1	1	0	1	1
BOLD:ACW0957	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0988	Species richness	1	1	0	1	1
BOLD:ACW0988	Shannon diversity	1	1	0	1	1
BOLD:ACW0988	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0996	Species richness	1	1	0	1	1
BOLD:ACW0996	Shannon diversity	1	1	0	1	1
BOLD:ACW0996	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW0998	Species richness	1	1	0	1	1
BOLD:ACW0998	Shannon diversity	1	1	0	1	1
BOLD:ACW0998	Simpson diversity	1	1	0	1	1
BOLD:ACW1028	Species richness	1	1	0	1	1
BOLD:ACW1028	Shannon diversity	1	1	0	1	1
BOLD:ACW1028	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1052	Species richness	1	1	0	1	1
BOLD:ACW1052	Shannon diversity	1	1	0	1	1
BOLD:ACW1052	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1058	Species richness	1	1	0	1	1
BOLD:ACW1058	Shannon diversity	1	1	0	1	1
BOLD:ACW1058	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1079	Species richness	1	1	0	1	1
BOLD:ACW1079	Shannon diversity	1	1	0	1	1
BOLD:ACW1079	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1091	Species richness	1	1	0	1	1
BOLD:ACW1091	Shannon diversity	1	1	0	1	1
BOLD:ACW1091	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1093	Species richness	1	1	0	1	1
BOLD:ACW1093	Shannon diversity	1	1	0	1	1
BOLD:ACW1093	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1100	Species richness	1	1	0	1	1
BOLD:ACW1100	Shannon diversity	1	1	0	1	1
BOLD:ACW1100	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1101	Species richness	1	1	0	1	1
BOLD:ACW1101	Shannon diversity	1	1	0	1	1
BOLD:ACW1101	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1103	Species richness	1	1	0	1	1
BOLD:ACW1103	Shannon diversity	1	1	0	1	1
BOLD:ACW1103	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1118	Species richness	1	1	0	1	1
BOLD:ACW1118	Shannon diversity	1	1	0	1	1
BOLD:ACW1118	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1119	Species richness	1	1	0	1	1
BOLD:ACW1119	Shannon diversity	1	1	0	1	1
BOLD:ACW1119	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1139	Species richness	1	1	0	1	1
BOLD:ACW1139	Shannon diversity	1	1	0	1	1
BOLD:ACW1139	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1169	Species richness	1	1	0	1	1
BOLD:ACW1169	Shannon diversity	1	1	0	1	1
BOLD:ACW1169	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1173	Species richness	1	1	0	1	1
BOLD:ACW1173	Shannon diversity	1	1	0	1	1
BOLD:ACW1173	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1182	Species richness	1	1	0	1	1
BOLD:ACW1182	Shannon diversity	1	1	0	1	1
BOLD:ACW1182	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1183	Species richness	1	1	0	1	1
BOLD:ACW1183	Shannon diversity	1	1	0	1	1
BOLD:ACW1183	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1184	Species richness	1	1	0	1	1
BOLD:ACW1184	Shannon diversity	1	1	0	1	1
BOLD:ACW1184	Simpson diversity	1	1	0	1	1
BOLD:ACW1185	Species richness	1	1	0	1	1
BOLD:ACW1185	Shannon diversity	1	1	0	1	1
BOLD:ACW1185	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1189	Species richness	1	1	0	1	1
BOLD:ACW1189	Shannon diversity	1	1	0	1	1
BOLD:ACW1189	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1192	Species richness	1	1	0	1	1
BOLD:ACW1192	Shannon diversity	1	1	0	1	1
BOLD:ACW1192	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1201	Species richness	1	1	0	1	1
BOLD:ACW1201	Shannon diversity	1	1	0	1	1
BOLD:ACW1201	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1202	Species richness	1	1	0	1	1
BOLD:ACW1202	Shannon diversity	1	1	0	1	1
BOLD:ACW1202	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1253	Species richness	1	1	0	1	1
BOLD:ACW1253	Shannon diversity	1	1	0	1	1
BOLD:ACW1253	Simpson diversity	1	1	0	1	1
BOLD:ACW1254	Species richness	1	1	0	1	1
BOLD:ACW1254	Shannon diversity	1	1	0	1	1
BOLD:ACW1254	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1262	Species richness	1	1	0	1	1
BOLD:ACW1262	Shannon diversity	1	1	0	1	1
BOLD:ACW1262	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1268	Species richness	1	1	0	1	1
BOLD:ACW1268	Shannon diversity	1	1	0	1	1
BOLD:ACW1268	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1273	Species richness	1	1	0	1	1
BOLD:ACW1273	Shannon diversity	1	1	0	1	1
BOLD:ACW1273	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1289	Species richness	1	1	0	1	1
BOLD:ACW1289	Shannon diversity	1	1	0	1	1
BOLD:ACW1289	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1296	Species richness	1	1	0	1	1
BOLD:ACW1296	Shannon diversity	1	1	0	1	1
BOLD:ACW1296	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1310	Species richness	2	2.5	0.7463547779343647	2	3.962828484440744
BOLD:ACW1310	Shannon diversity	2	3.3750000000017093	1.1817283983969276	1.058854899635532	5.691145100367887
BOLD:ACW1310	Simpson diversity	2	Inf	NA	NA	NA
BOLD:ACW1316	Species richness	1	1	0	1	1
BOLD:ACW1316	Shannon diversity	1	1	0	1	1
BOLD:ACW1316	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1323	Species richness	1	1	0	1	1
BOLD:ACW1323	Shannon diversity	1	1	0	1	1
BOLD:ACW1323	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACW1327	Species richness	1	1	0	1	1
BOLD:ACW1327	Shannon diversity	1	1	0	1	1
BOLD:ACW1327	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACX1692	Species richness	1	1	0	1	1
BOLD:ACX1692	Shannon diversity	1	1	0	1	1
BOLD:ACX1692	Simpson diversity	1	1	0	1	1
BOLD:ACX1928	Species richness	1	1	0	1	1
BOLD:ACX1928	Shannon diversity	1	1	0	1	1
BOLD:ACX1928	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACX9158	Species richness	1	1	0	1	1
BOLD:ACX9158	Shannon diversity	1	1	0	1	1
BOLD:ACX9158	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACX9233	Species richness	1	1	0	1	1
BOLD:ACX9233	Shannon diversity	1	1	0	1	1
BOLD:ACX9233	Simpson diversity	1	1	0	1	1
BOLD:ACX9570	Species richness	1	1	0	1	1
BOLD:ACX9570	Shannon diversity	1	1	0	1	1
BOLD:ACX9570	Simpson diversity	1	1	0	1	1
BOLD:ACX9615	Species richness	1	1	0	1	1
BOLD:ACX9615	Shannon diversity	1	1	0	1	1
BOLD:ACX9615	Simpson diversity	1	1	0	1	1
BOLD:ACX9817	Species richness	1	1	0	1	1
BOLD:ACX9817	Shannon diversity	1	1	0	1	1
BOLD:ACX9817	Simpson diversity	1	1	0	1	1
BOLD:ACX9941	Species richness	1	1	0	1	1
BOLD:ACX9941	Shannon diversity	1	1	0	1	1
BOLD:ACX9941	Simpson diversity	1	1	0	1	1
BOLD:ACX9986	Species richness	1	1	0	1	1
BOLD:ACX9986	Shannon diversity	1	1	0	1	1
BOLD:ACX9986	Simpson diversity	1	1	0	1	1
BOLD:ACY0598	Species richness	1	1	0	1	1
BOLD:ACY0598	Shannon diversity	1	1	0	1	1
BOLD:ACY0598	Simpson diversity	1	1	0	1	1
BOLD:ACY0609	Species richness	1	1	0	1	1
BOLD:ACY0609	Shannon diversity	1	1	0	1	1
BOLD:ACY0609	Simpson diversity	1	1	0	1	1
BOLD:ACY1392	Species richness	1	1	0	1	1
BOLD:ACY1392	Shannon diversity	1	1	0	1	1
BOLD:ACY1392	Simpson diversity	1	1	0	1	1
BOLD:ACY1475	Species richness	1	1	0	1	1
BOLD:ACY1475	Shannon diversity	1	1	0	1	1
BOLD:ACY1475	Simpson diversity	1	1	0	1	1
BOLD:ACY1657	Species richness	1	1	0	1	1
BOLD:ACY1657	Shannon diversity	1	1	0	1	1
BOLD:ACY1657	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACY1748	Species richness	1	1	0	1	1
BOLD:ACY1748	Shannon diversity	1	1	0	1	1
BOLD:ACY1748	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ACY1757	Species richness	1	1	0	1	1
BOLD:ACY1757	Shannon diversity	1	1	0	1	1
BOLD:ACY1757	Simpson diversity	1	1	0	1	1
BOLD:ACY1808	Species richness	1	1	0	1	1
BOLD:ACY1808	Shannon diversity	1	1	0	1	1
BOLD:ACY1808	Simpson diversity	1	1	0	1	1
BOLD:ACZ0569	Species richness	2	2.5	0.6438520439863915	2	3.7619268175858256
BOLD:ACZ0569	Shannon diversity	2	3.3750000000017093	1.0194324029791877	1.3769492054893788	5.3730507945140396
BOLD:ACZ0569	Simpson diversity	2	Inf	NA	NA	NA
BOLD:ACZ3605	Species richness	1	1	0	1	1
BOLD:ACZ3605	Shannon diversity	1	1	0	1	1
BOLD:ACZ3605	Simpson diversity	1	1	0	1	1
BOLD:ADB2478	Species richness	1	1	0	1	1
BOLD:ADB2478	Shannon diversity	1	1	0	1	1
BOLD:ADB2478	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADB9336	Species richness	1	1	0	1	1
BOLD:ADB9336	Shannon diversity	1	1	0	1	1
BOLD:ADB9336	Simpson diversity	1	1	0	1	1
BOLD:ADC0190	Species richness	1	1	0	1	1
BOLD:ADC0190	Shannon diversity	1	1	0	1	1
BOLD:ADC0190	Simpson diversity	1	1	0	1	1
BOLD:ADC0467	Species richness	1	1	0	1	1
BOLD:ADC0467	Shannon diversity	1	1	0	1	1
BOLD:ADC0467	Simpson diversity	1	1	0	1	1
BOLD:ADC4822	Species richness	1	1	0	1	1
BOLD:ADC4822	Shannon diversity	1	1	0	1	1
BOLD:ADC4822	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC5674	Species richness	1	1	0	1	1
BOLD:ADC5674	Shannon diversity	1	1	0	1	1
BOLD:ADC5674	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC6165	Species richness	1	1	0	1	1
BOLD:ADC6165	Shannon diversity	1	1	0	1	1
BOLD:ADC6165	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC6252	Species richness	1	1	0	1	1
BOLD:ADC6252	Shannon diversity	1	1	0	1	1
BOLD:ADC6252	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC6541	Species richness	1	1	0	1	1
BOLD:ADC6541	Shannon diversity	1	1	0	1	1
BOLD:ADC6541	Simpson diversity	1	1	0	1	1
BOLD:ADC6895	Species richness	1	1	0	1	1
BOLD:ADC6895	Shannon diversity	1	1	0	1	1
BOLD:ADC6895	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC7250	Species richness	1	1	0	1	1
BOLD:ADC7250	Shannon diversity	1	1	0	1	1
BOLD:ADC7250	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC7252	Species richness	1	1	0	1	1
BOLD:ADC7252	Shannon diversity	1	1	0	1	1
BOLD:ADC7252	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC7598	Species richness	2	2.5	0.697234798067598	2	3.866555092980549
BOLD:ADC7598	Shannon diversity	2	3.3750000000017093	1.1039550969411571	1.211287769447618	5.5387122305558005
BOLD:ADC7598	Simpson diversity	2	Inf	NA	NA	NA
BOLD:ADC7716	Species richness	1	1	0	1	1
BOLD:ADC7716	Shannon diversity	1	1	0	1	1
BOLD:ADC7716	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC7810	Species richness	1	1	0	1	1
BOLD:ADC7810	Shannon diversity	1	1	0	1	1
BOLD:ADC7810	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC7840	Species richness	2	2.3333333333333335	1.0151711139371478	2	4.32303215479555
BOLD:ADC7840	Shannon diversity	1.8898815748423097	2.51984209978993	1.5090763418505135	0	5.47757737973839
BOLD:ADC7840	Simpson diversity	1.7999999999999998	3	NA	NA	NA
BOLD:ADC9038	Species richness	1	1	0	1	1
BOLD:ADC9038	Shannon diversity	1	1	0	1	1
BOLD:ADC9038	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC9232	Species richness	1	1	0	1	1
BOLD:ADC9232	Shannon diversity	1	1	0	1	1
BOLD:ADC9232	Simpson diversity	1	Inf	NA	NA	NA
BOLD:ADC9938	Species richness	2	2	0	2	2
BOLD:ADC9938	Shannon diversity	1.6880707984117291	1.7068470179344593	0.12846796451512424	1.4550544343176461	1.9586396015512724
BOLD:ADC9938	Simpson diversity	1.5157593123209168	1.5333333333333343	0.1603683745738202	1.219017094909418	1.8476495717572508
BOLD:ADD4511	Species richness	2	2	0.4351941398892447	2	2.8529648404658055
BOLD:ADD4511	Shannon diversity	1.6493848884661177	1.8527419309528894	0.4507442807052318	0.9692993745332229	2.736184487372556
BOLD:ADD4511	Simpson diversity	1.4705882352941173	1.666666666666666	0.5567537583840336	0.5754493519766455	2.7578839813566867
BOLD:ADE1167	Species richness	1	1	0	1	1
BOLD:ADE1167	Shannon diversity	1	1	0	1	1
BOLD:ADE1167	Simpson diversity	1	1	0	1	1
BOLD:ADE1754	Species richness	1	1	0	1	1
BOLD:ADE1754	Shannon diversity	1	1	0	1	1
BOLD:ADE1754	Simpson diversity	1	1	0	1	1
BOLD:ADF8667	Species richness	1	1	0	1	1
BOLD:ADF8667	Shannon diversity	1	1	0	1	1
BOLD:ADF8667	Simpson diversity	1	1	0	1	1
BOLD:ADF8729	Species richness	1	1	0	1	1
BOLD:ADF8729	Shannon diversity	1	1	0	1	1
BOLD:ADF8729	Simpson diversity	1	1	0	1	1
BOLD:ADF8776	Species richness	2	2	0.47937248544110206	2	2.939552806644011
BOLD:ADF8776	Shannon diversity	1.7547653506033232	2.0306040966347476	0.5456220492145504	0.9612045310032884	3.100003662266207
BOLD:ADF8776	Simpson diversity	1.6	2	0.738822431886435	0.5519346425322909	3.4480653574677094
BOLD:ADF8877	Species richness	1	1	0	1	1
BOLD:ADF8877	Shannon diversity	1	1	0	1	1
BOLD:ADF8877	Simpson diversity	1	1	0	1	1
BOLD:ADF9264	Species richness	1	1	0	1	1
BOLD:ADF9264	Shannon diversity	1	1	0	1	1
BOLD:ADF9264	Simpson diversity	1	1	0	1	1
BOLD:ADF9332	Species richness	1	1	0	1	1
BOLD:ADF9332	Shannon diversity	1	1	0	1	1
BOLD:ADF9332	Simpson diversity	1	1	0	1	1
