processid	bin_uri	order_name	lat	lon	country	hemisphere	lat_bin	lat_max	lat_mid	lat_min	lat_band	continent
WAMAM511-10	BOLD:AAM2706	Anura	-24.5166	116.9	Australia	Southern	10	-20	-25	-30	10	Oceania
ABR357-13	BOLD:ACT3765	Anura	7.987	-77.708	Panama	Northern	7	10	5	0	7	Americas
ASCRA175-08	BOLD:AAA5418	Anura	48.529	-81.237	Canada	Northern	3	50	45	40	3	Americas
DBABA343-12	BOLD:ACA3805	Anura	-23.477	-45.343	Brazil	Southern	10	-20	-25	-30	10	Americas
DBABA650-12	BOLD:ACA3678	Anura	-22.242	-47.907	Brazil	Southern	10	-20	-25	-30	10	Americas
EVACC234-12	BOLD:AAD4144	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas
GBAP12334-19	BOLD:ACC6241	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP1851-13	BOLD:ACH3348	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1980-13	BOLD:AAI8739	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP20319-19	BOLD:AEB0951	Anura	9.865	-84.143	Costa Rica	Northern	7	10	5	0	7	Americas
GBMIN91908-17	BOLD:ADJ8103	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMND967-21	BOLD:ABY6883	Anura	-14.1508	-48.0778	Brazil	Southern	9	-10	-15	-20	9	Americas
IQHLM232-06	BOLD:AAB2119	Anura	-2.781	108.242	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMAL708-10	BOLD:AAT9369	Anura	-33.568600000000004	118.82	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM159-10	BOLD:AAM2274	Anura	-14.7908	125.826	Australia	Southern	9	-10	-15	-20	9	Oceania
ABAAP011-08	BOLD:AAC5953	Anura	43.52	79.25	Kazakhstan	Northern	3	50	45	40	3	Asia
ABAAP065-08	BOLD:AAD9567	Anura	36.823	139.727	Japan	Northern	4	40	35	30	4	Asia
GBAP3667-13	BOLD:ACI1511	Anura	-0.0833333	-77.6167	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP5264-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC3290-23	BOLD:AAB7344	Anura	28.0792	91.2571	China	Northern	5	30	25	20	5	Asia
GBCOC8526-23	BOLD:AAB5051	Anura	30.0671	100.434	China	Northern	4	40	35	30	4	Asia
GBMIN91873-17	BOLD:ADK3682	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92695-17	BOLD:ACA3457	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMIN92804-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92837-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNC76104-20	BOLD:AEG4725	Anura	-37.7886	-72.9922	Chile	Southern	11	-30	-35	-40	11	Americas
GBMND592-21	BOLD:AEH4901	Anura	-13.8739	-47.2612	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND61486-21	BOLD:AEL4931	Anura	-12.8	-73.42	Peru	Southern	9	-10	-15	-20	9	Americas
GBMND61739-21	BOLD:ACF9126	Anura	-7.85786	-47.9282	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND728-21	BOLD:ACA3747	Anura	-13.1463	-41.8018	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMNE66275-22	BOLD:AAC9768	Anura	11.1	79.675	India	Northern	6	20	15	10	6	Asia
GBMNE66355-22	BOLD:AAM2275	Anura	-14.75	127.05	Australia	Southern	9	-10	-15	-20	9	Oceania
IQHLM009-06	BOLD:AAA5395	Anura	1.25	127.542	Indonesia	Northern	7	10	5	0	7	Asia
WAF058-15	BOLD:ACX9233	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa
ABAAP072-08	BOLD:AAE0127	Anura	23.219	120.816	Taiwan	Northern	5	30	25	20	5	Asia
ABAAP083-08	BOLD:AAB9951	Anura	49.549	117.837	Russia	Northern	3	50	45	40	3	Europe
ABTVC161-05	BOLD:AAG5765	Anura	9.86347	-84.1467	Costa Rica	Northern	7	10	5	0	7	Americas
AMPSA169-12	BOLD:AAH8095	Anura	-31.271	30.032	South Africa	Southern	11	-30	-35	-40	11	Africa
ASCRA263-08	BOLD:AAC4529	Anura	46.1	-76.829	Canada	Northern	3	50	45	40	3	Americas
BSACU116-11	BOLD:AAU0071	Anura	20.341	-74.55	Cuba	Northern	5	30	25	20	5	Americas
BSAMP639-08	BOLD:AAB0559	Anura	9.231	-79.403	Panama	Northern	7	10	5	0	7	Americas
GBAP11676-19	BOLD:AEH8671	Anura	4.18775	-72.6445	Colombia	Northern	7	10	5	0	7	Americas
GBAP21021-19	BOLD:ADP3561	Anura	17.391	81.457	India	Northern	6	20	15	10	6	Asia
GBAP2368-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBCOC7818-23	BOLD:ADK4473	Anura	29.7719	94.7321	China	Northern	5	30	25	20	5	Asia
GBMAB986-15	BOLD:ACW0757	Anura	10.4155	-61.3724	Trinidad and Tobago	Northern	6	20	15	10	6	Americas
GBMIN93267-17	BOLD:ADK7553	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMNA13953-19	BOLD:ACC6117	Anura	5.341	-53.038	French Guiana	Northern	7	10	5	0	7	Americas
GBMND61760-21	BOLD:ACF9126	Anura	-4.6021	-40.5525	Brazil	Southern	8	0	-5	-10	8	Americas
GBMNE66436-22	BOLD:AAM1938	Anura	-13.89	126.61	Australia	Southern	9	-10	-15	-20	9	Oceania
IMSAM107-09	BOLD:AAA3241	Anura	33.8767	7.88355	Tunisia	Northern	4	40	35	30	4	Africa
IMSAM177-09	BOLD:AAB3328	Anura	31.5464	-7.64861	Morocco	Northern	4	40	35	30	4	Africa
IMSAM556-12	BOLD:ABZ0665	Anura	40.155	-7.45299	Portugal	Northern	3	50	45	40	3	Europe
IQHLM056-06	BOLD:AAA5395	Anura	0.8806	128.283	Indonesia	Northern	7	10	5	0	7	Asia
LIN008-06	BOLD:AAA3770	Anura	0.86817	122.976	Indonesia	Northern	7	10	5	0	7	Asia
NPAMV600-10	BOLD:AAG5777	Anura	11.459	107.345	Vietnam	Northern	6	20	15	10	6	Asia
TPZAN028-18	BOLD:AAB9478	Anura	22.6642	120.632	Taiwan	Northern	5	30	25	20	5	Asia
TPZAN156-18	BOLD:AAE4079	Anura	23.4769	120.477	Taiwan	Northern	5	30	25	20	5	Asia
WAMAL682-10	BOLD:AAT9130	Anura	-33.2833	115.7	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM1100-10	BOLD:AAO1040	Anura	-24.3166	116.867	Australia	Southern	10	-20	-25	-30	10	Oceania
ABAAP015-08	BOLD:AAC5952	Anura	36.35	48.75	Iran	Northern	4	40	35	30	4	Asia
ABR517-13	BOLD:ACI5280	Anura	7.684	-78.038	Panama	Northern	7	10	5	0	7	Americas
BSAMP681-09	BOLD:AAB4617	Anura	9.32	-79.289	Panama	Northern	7	10	5	0	7	Americas
DBABA437-12	BOLD:ACA3404	Anura	-20.192	-46.521	Brazil	Southern	10	-20	-25	-30	10	Americas
DBNGF380-10	BOLD:AAZ3792	Anura	-5.8045	145.071	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP3787-13	BOLD:ACH4980	Anura	-35.7336	-71.5478	Chile	Southern	11	-30	-35	-40	11	Americas
GBAP4517-13	BOLD:ACI1440	Anura	22.5386	-83.8348	Cuba	Northern	5	30	25	20	5	Americas
GBMAB980-15	BOLD:AAY0536	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBMIN91899-17	BOLD:ADJ6216	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNC76008-20	BOLD:ACH9750	Anura	-40.1403	-73.4178	Chile	Southern	12	-40	-45	-50	12	Americas
GBMND1017-21	BOLD:ABY6883	Anura	-17.809	-46.4968	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND61973-21	BOLD:AEL4303	Anura	23.75	92.67	India	Northern	5	30	25	20	5	Asia
GBMND988-21	BOLD:ABY6883	Anura	-15.3979	-39.522	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMNE66406-22	BOLD:AAN2628	Anura	-21.68	116.34	Australia	Southern	10	-20	-25	-30	10	Oceania
IMSAM546-12	BOLD:ADJ7199	Anura	39.5831	-2.61022	Spain	Northern	4	40	35	30	4	Europe
LIN140-06	BOLD:AAA3770	Anura	0.92353	122.644	Indonesia	Northern	7	10	5	0	7	Asia
TAD327-15	BOLD:ACS9398	Anura	13.6622	101.087	Thailand	Northern	6	20	15	10	6	Asia
WAF039-15	BOLD:ACY1657	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa
WAFRA076-14	BOLD:ACM4053	Anura	-3.082	10.437	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA371-14	BOLD:ACM4236	Anura	-2.829	10.216	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAL081-10	BOLD:AAZ5206	Anura	-13.8944	126.607	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM1086-10	BOLD:AAM2707	Anura	-21.9547	120.126	Australia	Southern	10	-20	-25	-30	10	Oceania
ABR591-13	BOLD:AAA7559	Anura	8.011	-78.355	Panama	Northern	7	10	5	0	7	Americas
ABR913-13	BOLD:ACC1660	Anura	9.061	-77.98	Panama	Northern	7	10	5	0	7	Americas
BSAMP1177-09	BOLD:AAA7559	Anura	9.265	-79.508	Panama	Northern	7	10	5	0	7	Americas
BSAMP724-09	BOLD:AAA5633	Anura	9.32	-79.289	Panama	Northern	7	10	5	0	7	Americas
DBAFI283-13	BOLD:ACG0139	Anura	-23.986	-46.742	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI395-13	BOLD:ACA3712	Anura	-22.719	-44.618	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP20426-19	BOLD:AEB5870	Anura	32.5332	-96.488	United States	Northern	4	40	35	30	4	Americas
GBAP20470-19	BOLD:AEB1655	Anura	31.4083	-95.1667	United States	Northern	4	40	35	30	4	Americas
GBAP3619-13	BOLD:ACH5536	Anura	-2.165	-77.9029	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP3680-13	BOLD:ACA5848	Anura	4.18775	-72.6445	Colombia	Northern	7	10	5	0	7	Americas
GBAP4969-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP865-09	BOLD:AAA5395	Anura	0.8805	128.283	Indonesia	Northern	7	10	5	0	7	Asia
GBCOC3068-23	BOLD:AFT4545	Anura	33.2576	104.249	China	Northern	4	40	35	30	4	Asia
GBMIN92274-17	BOLD:ACC6392	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMIN93259-17	BOLD:ACC6239	Anura	3.85743	-53.3223	French Guiana	Northern	7	10	5	0	7	Americas
GBMIN93272-17	BOLD:ADK7553	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMND1196-21	BOLD:ABY6883	Anura	-9.68308	-38.6307	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND61314-21	BOLD:ACG2163	Anura	-6.57865	-37.2557	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND904-21	BOLD:ABY6883	Anura	-11.589	-41.1207	Brazil	Southern	9	-10	-15	-20	9	Americas
IQHLM204-06	BOLD:AAC2373	Anura	0.616911	128.38	Indonesia	Northern	7	10	5	0	7	Asia
WAMAM597-10	BOLD:AAM1794	Anura	-34.7988	116.994	Australia	Southern	11	-30	-35	-40	11	Oceania
GBAP4896-15	BOLD:ACC6462	Anura	-3.20457	-74.7121	Peru	Southern	8	0	-5	-10	8	Americas
GBAP4967-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNA13952-19	BOLD:ACF0344	Anura	4.82167	-53.0677	French Guiana	Northern	7	10	5	0	7	Americas
GBMND791-21	BOLD:ACA3747	Anura	-24.34	-48.737	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND970-21	BOLD:ABY6883	Anura	-14.4373	-39.9073	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND990-21	BOLD:ABY6883	Anura	-15.775	-56.3458	Brazil	Southern	9	-10	-15	-20	9	Americas
WAFRA377-14	BOLD:ACM4699	Anura	-2.747	10.005	Gabon	Southern	8	0	-5	-10	8	Africa
GBAP11730-19	BOLD:ACB7937	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP12100-19	BOLD:AEH8785	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP12362-19	BOLD:ACC6241	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
DBABA639-12	BOLD:ACA3587	Anura	-26.425	-49.229	Brazil	Southern	10	-20	-25	-30	10	Americas
LIN237-06	BOLD:AAC2852	Anura	-0.86298	119.653	Indonesia	Southern	8	0	-5	-10	8	Asia
AMPSA026-12	BOLD:ABX1920	Anura	-15.6032	28.2643	Zambia	Southern	9	-10	-15	-20	9	Africa
BSAMP006-07	BOLD:AAC3764	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP1141-09	BOLD:AAC2858	Anura	9.265	-79.508	Panama	Northern	7	10	5	0	7	Americas
BSECO207-11	BOLD:ABA0338	Anura	3.228	-73.852	Colombia	Northern	7	10	5	0	7	Americas
DBABA563-12	BOLD:ACA3506	Anura	-14.952	-39.299	Brazil	Southern	9	-10	-15	-20	9	Americas
DBNGF096-10	BOLD:AAZ3845	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP1812-13	BOLD:ACH3496	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1958-13	BOLD:ACH3734	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP2236-13	BOLD:AAM0091	Anura	52.0685	19.4357	Poland	Northern	2	60	55	50	2	Europe
GBAP5585-15	BOLD:ACW0683	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBCOC18073-23	BOLD:AFT8925	Anura	25.159	93.013	India	Northern	5	30	25	20	5	Asia
GBCOC18733-23	BOLD:AFT8925	Anura	24.687	92.751	India	Northern	5	30	25	20	5	Asia
GBCOC2382-23	BOLD:ACH5614	Anura	35.2514	112.117	China	Northern	4	40	35	30	4	Asia
GBMIN92207-17	BOLD:ADK5546	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMNA14007-19	BOLD:ADC7250	Anura	36.7674	137.469	Japan	Northern	4	40	35	30	4	Asia
GBMND61312-21	BOLD:ACG2163	Anura	-5.60399	-38.5042	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND705-21	BOLD:ACA3497	Anura	-22.3201	-42.8201	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND856-21	BOLD:ACA3750	Anura	-32.1366	-68.4758	Argentina	Southern	11	-30	-35	-40	11	Americas
GBMND945-21	BOLD:ABY6883	Anura	-12.9313	-51.8148	Brazil	Southern	9	-10	-15	-20	9	Americas
HERNO010-18	BOLD:AAC2139	Anura	59.7888	11.0083	Norway	Northern	2	60	55	50	2	Europe
OSTEO074-14	BOLD:ACF3068	Anura	-3.1	-60.017	Brazil	Southern	8	0	-5	-10	8	Americas
WAMAL493-10	BOLD:AAT9130	Anura	-33.3741	115.647	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM068-10	BOLD:AAO1712	Anura	-15.7608	125.257	Australia	Southern	9	-10	-15	-20	9	Oceania
ABRAM208-13	BOLD:ACC5845	Anura	-2.954	-59.95	Brazil	Southern	8	0	-5	-10	8	Americas
BSAMP1104-09	BOLD:AAA6464	Anura	9.32	-79.289	Panama	Northern	7	10	5	0	7	Americas
DBABA406-12	BOLD:ACA3556	Anura	-23.832	-47.713	Brazil	Southern	10	-20	-25	-30	10	Americas
DBABA452-12	BOLD:ACA3803	Anura	-13.274	-43.427	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP11890-19	BOLD:ACV3392	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP12371-19	BOLD:ACC6241	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP1855-13	BOLD:ACH3490	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP4909-15	BOLD:ACF8599	Anura	-35.6973	-64.5324	Argentina	Southern	11	-30	-35	-40	11	Americas
GBAP5101-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNC76071-20	BOLD:ACH9750	Anura	-42.6242	-73.637200000000007	Chile	Southern	12	-40	-45	-50	12	Americas
GBMND667-21	BOLD:ACA3497	Anura	-16.7973	-39.1479	Brazil	Southern	9	-10	-15	-20	9	Americas
MYARA144-17	BOLD:ADG0249	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia
OBOJZ037-23	BOLD:AAL6663	Anura	47.775	18.286	Slovakia	Northern	3	50	45	40	3	Europe
TPZAN185-18	BOLD:ACB3536	Anura	25.0589	107.973	China	Northern	5	30	25	20	5	Asia
WAFRA217-14	BOLD:ACM4199	Anura	-3.238	10.611	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAM762-10	BOLD:AAM1794	Anura	-34.6333	116.117	Australia	Southern	11	-30	-35	-40	11	Oceania
ABR337-13	BOLD:AAC2291	Anura	7.997	-77.71	Panama	Northern	7	10	5	0	7	Americas
AMPAS113-05	BOLD:AAA7514	Anura	42.5819	-80.4222	Canada	Northern	3	50	45	40	3	Americas
BSAMP140-07	BOLD:AAC8750	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
GBAAW74502-24	BOLD:AAE9582	Anura	7.13	-75.69	Colombia	Northern	7	10	5	0	7	Americas
GBAP11767-19	BOLD:ACB7937	Anura	-8.52272	-74.1142	Peru	Southern	8	0	-5	-10	8	Americas
GBAP1982-13	BOLD:ACH3742	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP2340-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP2426-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP5438-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC15980-23	BOLD:ACC6013	Anura	-2.91536	-59.8967	Brazil	Southern	8	0	-5	-10	8	Americas
GBMNB1956-20	BOLD:ACV1304	Anura	11.2806	78.3647	India	Northern	6	20	15	10	6	Asia
GBMNB2276-20	BOLD:AED5708	Anura	-23.742	-46.1359	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND1049-21	BOLD:ABY6883	Anura	-21.4976	-59.879	Paraguay	Southern	10	-20	-25	-30	10	Americas
GBMND1274-21	BOLD:ACA4464	Anura	-13.491	-41.6	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND1281-21	BOLD:ACA4464	Anura	-14.4373	-39.9073	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMNE66401-22	BOLD:ACI3674	Anura	-16.42	126.1	Australia	Southern	9	-10	-15	-20	9	Oceania
LDPJR024-17	BOLD:ADI5439	Anura	-27.4886	32.6641	South Africa	Southern	10	-20	-25	-30	10	Africa
WAFRA199-14	BOLD:ACM3936	Anura	-3.231	10.573	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA215-14	BOLD:ACM4581	Anura	-3.232	10.619	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAL554-10	BOLD:AAT9833	Anura	-20.35	119	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM645-10	BOLD:AAM1449	Anura	-33.6833	117.55	Australia	Southern	11	-30	-35	-40	11	Oceania
ABAAP066-08	BOLD:AAD9567	Anura	36.823	139.727	Japan	Northern	4	40	35	30	4	Asia
ABAAP109-08	BOLD:AAE7591	Anura	38.754	48.763	Azerbaijan	Northern	4	40	35	30	4	Asia
ABR1031-13	BOLD:ACC1263	Anura	8.479	-77.528	Panama	Northern	7	10	5	0	7	Americas
ABR441-13	BOLD:AAB2169	Anura	7.756	-77.686	Panama	Northern	7	10	5	0	7	Americas
ABR702-13	BOLD:AAA6462	Anura	8.058	-77.37	Panama	Northern	7	10	5	0	7	Americas
ASCRA198-08	BOLD:AAA7514	Anura	47.424	-66.923	Canada	Northern	3	50	45	40	3	Americas
BIFZH288-17	BOLD:ADO2921	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia
BSAMP727-09	BOLD:AAA5633	Anura	9.32	-79.289	Panama	Northern	7	10	5	0	7	Americas
CNPVT071-16	BOLD:AAA5418	Anura	51.4069	-116.154	Canada	Northern	2	60	55	50	2	Americas
CNPVT102-16	BOLD:AAA6081	Anura	51.3611	-117.429	Canada	Northern	2	60	55	50	2	Americas
DBABA608-12	BOLD:ACA3807	Anura	-5.406	-49.189	Brazil	Southern	8	0	-5	-10	8	Americas
DBAFI785-13	BOLD:ACA3566	Anura	-9.671	-56.482	Brazil	Southern	8	0	-5	-10	8	Americas
GBAP3675-13	BOLD:ACC5868	Anura	-3.21862	-77.5888	Peru	Southern	8	0	-5	-10	8	Americas
GBAP838-09	BOLD:AAC2373	Anura	0.9333	127.517	Indonesia	Northern	7	10	5	0	7	Asia
GBCOC16827-23	BOLD:AFT8925	Anura	25.159	93.013	India	Northern	5	30	25	20	5	Asia
GBCOC3250-23	BOLD:AAB7344	Anura	30.4539	97.1726	China	Northern	4	40	35	30	4	Asia
GBCOC3283-23	BOLD:AAH9725	Anura	31.2153	98.8311	China	Northern	4	40	35	30	4	Asia
GBMAB1568-15	BOLD:ACW1189	Anura	11.9801	-14.9802	Guinea-Bissau	Northern	6	20	15	10	6	Africa
GBMIN92751-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMND835-21	BOLD:ACA3751	Anura	-28.387	-49.552	Brazil	Southern	10	-20	-25	-30	10	Americas
IQHLM135-06	BOLD:AAA8333	Anura	0.9388	127.517	Indonesia	Northern	7	10	5	0	7	Asia
MYARA259-17	BOLD:ADG3122	Anura	17.0403	96.0975	Myanmar	Northern	6	20	15	10	6	Asia
WAMAM203-10	BOLD:AAU0860	Anura	-17.828	124.265	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMID155-10	BOLD:AAT9575	Anura	-8.7083	118.792	Indonesia	Southern	8	0	-5	-10	8	Asia
AMPSA116-12	BOLD:ACA5747	Anura	-33.281	24.379	South Africa	Southern	11	-30	-35	-40	11	Africa
BSAMP297-07	BOLD:AAA5624	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSATE135-11	BOLD:AAZ9402	Anura	5.57	-77.5	Colombia	Northern	7	10	5	0	7	Americas
BSECO319-11	BOLD:ABV8011	Anura	7.3962	-73.4955	Colombia	Northern	7	10	5	0	7	Americas
DBABA345-12	BOLD:ACA3804	Anura	-23.986	-46.742	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP12080-19	BOLD:ACC6298	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP2050-13	BOLD:ACH4056	Anura	45.8246	25.0942	Romania	Northern	3	50	45	40	3	Europe
GBAP2395-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP5195-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92294-17	BOLD:ADJ9250	Anura	8.72939	39.9149	Ethiopia	Northern	7	10	5	0	7	Africa
GBMNB2382-20	BOLD:ACF9137	Anura	-23.3314	-46.2464	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND589-21	BOLD:AEH6030	Anura	-10.5474	-46.4092	Brazil	Southern	9	-10	-15	-20	9	Americas
IMSAM056-09	BOLD:AAA8318	Anura	36.85	11.1	Tunisia	Northern	4	40	35	30	4	Africa
JBJF220-09	BOLD:AAC9167	Anura	25.642	118.207	China	Northern	5	30	25	20	5	Asia
LIN100-06	BOLD:ABY8911	Anura	0.97921	120.817	Indonesia	Northern	7	10	5	0	7	Asia
LIN146-06	BOLD:AAA6596	Anura	-1.44883	119.995	Indonesia	Southern	8	0	-5	-10	8	Asia
LIN449-07	BOLD:AAA9704	Anura	-1.12	30.05	Uganda	Southern	8	0	-5	-10	8	Africa
MYARA154-17	BOLD:ACT1629	Anura	12.4497	99.1639	Myanmar	Northern	6	20	15	10	6	Asia
RNOCF393-17	BOLD:ADH9844	Anura	-21.264	47.4183	Madagascar	Southern	10	-20	-25	-30	10	Africa
WAMAL512-10	BOLD:AAT9130	Anura	-32.89	115.716	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMID309-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia
AMPSA245-13	BOLD:ACJ9853	Anura	-14.675	17.735	Angola	Southern	9	-10	-15	-20	9	Africa
BIFZH141-17	BOLD:ADO0272	Anura	-3.72916	134.062	Indonesia	Southern	8	0	-5	-10	8	Asia
DBABA405-12	BOLD:ACA3409	Anura	-24.074	-46.821	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP3300-13	BOLD:ACC5961	Anura	4.09872	-55.8555	Suriname	Northern	7	10	5	0	7	Americas
GBAP3802-13	BOLD:ACH4980	Anura	-35.7336	-71.5478	Chile	Southern	11	-30	-35	-40	11	Americas
GBMNB2315-20	BOLD:ACA3669	Anura	-23.7777	-46.2955	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMNB2378-20	BOLD:ACF9229	Anura	-22.9598	-43.277	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND61790-21	BOLD:ACF9126	Anura	-13.943	-41.0448	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND636-21	BOLD:ACC6501	Anura	3.78607	-61.6094	Brazil	Northern	7	10	5	0	7	Americas
GBMND736-21	BOLD:ACA3747	Anura	-15.7416	-47.8845	Brazil	Southern	9	-10	-15	-20	9	Americas
IQHLM108-06	BOLD:AAB2783	Anura	-3.907	122.505	Indonesia	Southern	8	0	-5	-10	8	Asia
WAFRA498-14	BOLD:ACM4150	Anura	-2.7898	13.5343	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAFRA511-14	BOLD:ACM3922	Anura	-2.3215	13.6615	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAMAL033-10	BOLD:AAU2365	Anura	-14.8202	125.717	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAL281-10	BOLD:AAT9369	Anura	-29.9083	116.017	Australia	Southern	10	-20	-25	-30	10	Oceania
ABAAP192-08	BOLD:AAB9478	Anura	22.617	120.6	Taiwan	Northern	5	30	25	20	5	Asia
AMPSA242-13	BOLD:ABX1848	Anura	-15.705	17.459	Angola	Southern	9	-10	-15	-20	9	Africa
DBAFI452-13	BOLD:ACA4301	Anura	-23.246	-46.427	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP5023-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
